x_position,y_position ,z_position,linear_velocity,angular_velocity,value_function,iterations
1.8071702182349456,1.530117000530759,0.0,-3.056780118055534,5.2138500366123175,15.48128890117211,24.0
1.871668855846931,0.0615140292343066,0.0,-5.276634973321688,0.2515153376091266,6.222909626596143,5.0
-0.6540955141114564,-1.4459579224794945,0.0,-1.1590497990895134,5.349436658967818,12.142067715556903,47.0
1.4559393625158508,1.5974688878957248,0.0,-1.682000729971783,5.577017392802162,14.901899668866065,29.0
-1.0903798450622069,-0.08156307458057444,0.0,3.0530363710025403,0.3343824634692573,2.154564427327422,5.0
0.29355307724421675,1.2857881114116985,0.0,2.2419345797121473,4.6710465519214805,10.681156994086734,55.0
1.499574296799061,1.180599355069589,0.0,-2.345144730684934,4.38957050850719,10.682054887890787,23.0
-1.7676789653317269,-0.8077870928378483,0.0,3.926796727307318,3.112173956853924,8.729701689839512,15.0
0.34721339147471597,-0.327156344969298,0.0,-0.5978002732522907,-0.8110595928482818,1.2675790515132013,17.0
0.4296840939495088,-0.9384579386354621,0.0,1.1315131784046606,-3.488029831707358,6.720928785377624,58.0
-0.6145828900638519,-1.511274300013294,0.0,-1.3774192960478007,5.5560394227993655,12.924316416430765,49.0
1.4274755902184604,1.1457280618003491,0.0,-2.128934307604913,4.31064802259066,10.099067988928109,24.0
-0.8015659041439849,-0.8634017034469195,0.0,0.33803402885722633,3.4252655971630515,6.079908170315451,33.0
-1.7376271714509786,0.6093028532118325,0.0,4.183754039345022,-2.427973547632064,7.264155932639788,12.0
0.042190794252240815,-1.7988661904067347,0.0,3.715665439053591,-6.452324446423345,17.629721181897413,74.0
-1.356045427623683,-0.88174602622294,0.0,2.3195097556036033,3.4888337854130267,7.501058232521082,20.0
1.825965521004244,-1.0056304687331927,0.0,-3.8042829535033214,-3.7237156057201464,10.56762746767579,17.0
1.6078190409832602,-0.14812107906174177,0.0,-4.4800164268815905,-0.6222707076370503,4.705419292599358,6.0
1.8248601499973243,1.704377034124806,0.0,-2.9562169170755794,5.64534271566519,17.493410784680957,25.0
0.40917242903780626,-1.0207241390096524,0.0,1.3756914961722055,-3.7782167107219053,7.595477254641875,42.0
1.9425648689706863,1.952362208156843,0.0,-3.1957985588437965,6.158687396506903,20.989975429221445,21.0
1.3715676627703715,-1.9792022690772753,0.0,-1.068627333010339,-6.591231487428889,19.284172217232463,25.0
0.9291193828000097,1.6129338118364365,0.0,0.3088911040735828,5.824069247144594,14.127169633681675,39.0
-0.19161640040682126,0.14437879968790202,0.0,0.5036495856077752,-0.17117968873707984,0.28058904250608036,7.0
0.6661609242424917,1.6579153290619943,0.0,1.329432184314388,6.009944389577658,14.651507368988351,48.0
-1.7345598000697826,1.5353821172142668,0.0,2.782603267392886,-5.26814270850778,15.218650188965624,24.0
1.8458790205943545,-0.13866263860563222,0.0,-5.168734978499183,-0.5679162527817572,6.135206879917188,5.0
0.5455047053672504,-0.26013615832929515,0.0,-1.265729689958823,-0.812756385928854,1.1537404195739298,11.0
-1.2963172980580906,1.0458824264617965,0.0,1.8016870094006399,-4.038655726376176,8.753488961155934,24.0
-1.9665991235579765,-0.2703565986272758,0.0,5.4084974620076345,1.0810421639510135,7.215271931146491,7.0
-1.6520136492692337,1.989279668329689,0.0,2.102224694861808,-6.438702136627478,20.23670240360958,22.0
0.28243470699214224,0.3473152774029573,0.0,-0.3987489028616036,0.7669512450456728,1.3499394896925374,20.0
0.17077635399821234,-1.3063467664806252,0.0,2.69374278692696,-4.648271070623124,11.164726610464294,73.0
-0.08930209998688388,-0.9238260821041742,0.0,-2.1581328614132675,2.9654412417233167,6.986042937527746,67.0
1.1306712280111755,1.0419641068340708,0.0,-1.1932871020758182,4.0558749734988275,8.292578572645112,27.0
1.9491646211700309,-0.9219800076740765,0.0,-4.371955832508665,-3.407373542502033,10.589930597406202,15.0
-0.8415167617512904,-1.5045187265865687,0.0,-0.5285328610768141,5.52263494462683,12.81589052335906,41.0
-0.16927106512093038,0.7336673228238164,0.0,-1.3826837644812517,-2.302341041902939,4.844852678153443,59.0
0.39530500691421966,1.8851313566343382,0.0,2.498592264669351,6.748160536983031,17.840593603314122,48.0
-1.0932211865938473,-1.7496063357871805,0.0,0.18876603467453357,6.148004803784535,15.922409240875444,30.0
0.8666590270674488,-1.1496742839143623,0.0,-0.03269454521995606,-4.4120755921851895,8.949663456179165,36.0
-1.6670595685499787,-1.7074890691368372,0.0,2.36896306549205,5.7472230023460185,16.875519540868474,20.0
-1.447957724877115,-1.2805301725973748,0.0,2.013679945679315,4.702685522666624,11.485469330672839,25.0
-0.429295060378565,0.7742972508373287,0.0,-0.7279424444858205,-2.8553742639993893,5.077250267587857,53.0
1.7010512662830906,-1.800730196080349,0.0,-2.417940101178372,-5.957726461816362,18.100936359221873,20.0
-1.7351629107830853,0.8404224644392457,0.0,3.755410229387877,-3.2332259520773294,8.799320094693424,16.0
-1.725154476503108,1.4004427607210543,0.0,2.8957313255343213,-4.913341235050625,13.7554550190604,23.0
-0.5872359762559465,-1.2928138120358312,0.0,-1.2079089785809896,4.836602234058508,10.433128908106639,50.0
-0.11858280634006246,-1.0477203186330548,0.0,-2.374537986989583,3.5404310694897982,8.305959230280454,57.0
-0.846522076307161,-1.7360263478243316,0.0,-0.7233354149683174,6.199877594267144,15.576573944545276,42.0
-1.6018726966368269,-0.5256381933979251,0.0,3.8937931670410304,2.150170732815221,6.0684589611006245,11.0
0.3742249065775278,-0.6423206252588696,0.0,0.500895640887064,-2.248085946721266,3.832446463848069,51.0
-1.8202443099634167,-1.2679648974952962,0.0,3.409042692421554,4.498229798739883,12.879749638544533,20.0
-1.9659368833981832,-1.243895942278534,0.0,3.9709400460686664,4.354620844176898,13.412655335155364,19.0
0.12800720184628722,0.5524940039261244,0.0,0.7670677637694281,1.348272399752172,3.0694585592849757,55.0
-0.4915681902506559,1.9676952839377944,0.0,-2.19315325418737,-6.975024909449791,18.762225281303298,55.0
-0.835324330309209,-1.0434313357698064,0.0,0.09834410552518984,4.057311675314816,7.845134001140607,35.0
1.1191553937703114,1.9518135073973666,0.0,-0.14527047352442002,6.66590848712995,18.481112207332544,31.0
1.8805525408833892,-1.438155485568525,0.0,-3.4258919444741514,-4.930931602417013,14.864802159372607,22.0
1.6729752103695417,-0.33666885453769235,0.0,-4.4488518886848984,-1.3926501410457406,5.586292661280203,8.0
-1.0866553493511253,1.151205716700075,0.0,0.8486706356983242,-4.409300748569911,9.267202617002434,30.0
-1.676070925981798,-0.6548435687152008,0.0,3.8919448818543017,2.611518470816588,7.213763363225468,13.0
1.1746732337767225,-0.5315116972485285,0.0,-2.46459948255417,-2.220983980826262,4.28652871184204,15.0
-0.6046808794998957,-0.6269875599359638,0.0,0.276988448543327,2.4204489568927374,3.7845674841478147,32.0
-1.9564781248775998,1.362458421248861,0.0,3.790589334527965,-4.6858138232737465,14.495499542061328,20.0
-0.7557239695505196,0.27859091738063024,0.0,1.8073424564618283,-1.0390601705183893,1.6664456957553044,11.0
1.1164696147989968,-1.2077566102104562,0.0,-0.8743744152870527,-4.580710021633298,9.893656758357894,30.0
1.0229877395461064,-0.35946949002188266,0.0,-2.4073851420760093,-1.486341131397859,2.799912530469811,12.0
-0.8142284980650827,0.22176942801396415,0.0,2.09306817034281,-0.8382988000863776,1.582465952603879,9.0
-0.8828970998977477,1.724549338560476,0.0,-0.5783371089173694,-6.15624161771142,15.446057821749658,41.0
-0.43899725014810786,1.0327878031949893,0.0,-1.297880407204749,-3.846893072496612,7.700046075273525,58.0
1.9012714346440347,-0.10138208846209595,0.0,-5.3463197968338925,-0.4124847504660459,6.454220385339748,5.0
-0.4238138916283005,-0.991289457101768,0.0,-1.265269818677828,3.6809625906263888,7.273830431062689,59.0
1.5879694111661558,-0.4401371656720503,0.0,-4.011298306101465,-1.8198082748501319,5.559147469629332,10.0
0.32246187413731486,0.030441175482251337,0.0,-0.908082549533263,0.055876262215348346,0.19347091492376767,3.0
-0.3387224788839007,-1.6269848722607154,0.0,-2.501706713055094,5.90714670281778,14.672808635246021,50.0
-0.6357447793613533,0.11842162748408991,0.0,1.7381925079063605,-0.380738236673558,0.8429928021760477,6.0
0.05087695573100848,-0.9021724062605565,0.0,2.2031221908850145,-2.7914678317823087,6.820245071675819,64.0
-0.3394202642561679,0.6433568636347664,0.0,-0.6073445474314314,-2.2037314405086272,3.847057132103088,55.0
-1.4908819553919612,-0.4024864394443106,0.0,3.775391086610118,1.6830166429587354,4.893932200374245,10.0
-1.2349112394666917,0.7654078737705381,0.0,2.121065019988431,-3.1055946426581738,6.159796925163404,20.0
-1.4192559592292042,1.7657404073722367,0.0,1.3966500655547118,-6.033158250387262,16.759396530577302,21.0
-0.3232509883103567,-0.3679539075467726,0.0,0.41779395264437647,0.9258144262312576,1.5197006061905194,21.0
1.0232194495574223,1.4603833472999568,0.0,-0.19951469171076,5.357544437429462,12.455779273912825,35.0
1.8608943316116944,-1.3067868090603072,0.0,-3.508716518621285,-4.58557942434608,13.455017374874245,21.0
-1.5606957248948694,-0.31654568492281054,0.0,4.1393544181568,1.3249452999881168,4.897847778291227,8.0
-0.34304856442948717,-1.1781697978411954,0.0,-1.896259517579489,4.308840932064071,9.383112800780973,50.0
-0.7179020251004831,-0.9255903687838423,0.0,-0.09746505181490157,3.618832939461249,6.597011161372379,38.0
-0.5804746171116484,-0.287167459865882,0.0,1.2961405908834596,0.9469922737293953,1.3462772841611441,12.0
-0.17676780512086898,-0.5877467002189805,0.0,-0.8259967486043424,1.650392260081,3.3827810834423255,56.0
0.5369189490502471,1.539618520221502,0.0,1.6927022687181748,5.6426329388962015,13.323232821605025,53.0
-1.9042560100164825,0.6088038598560461,0.0,4.734951556398933,-2.3732001655925603,8.233555973440783,11.0
1.4112389705875084,-1.011074828950356,0.0,-2.286093987464993,-3.897725741017537,8.8050103981184,22.0
-1.9893137387406399,0.10251851524402444,0.0,5.5960391546704376,-0.41162035034187733,7.060198161464007,5.0
0.30208563157714496,0.6348059109016806,0.0,0.6849710329513989,2.1091116418553066,3.7762571627512367,60.0
-1.3733669983631176,-0.8045098378390831,0.0,2.5355313983741286,3.2210032167811247,6.937947546652963,19.0
0.26283316283322145,-1.0265320806704272,0.0,1.874528145925627,-3.6530126141094637,7.823016521765397,44.0
0.39762191937697744,-0.7881018137245843,0.0,0.8677518876610568,-2.8756502172512306,5.221825265116394,57.0
0.6817742161167082,0.7223900204724358,0.0,-0.26144597228605093,2.850743506013232,4.68162750072435,33.0
0.7700533022556166,0.5392139218082048,0.0,-1.0941236076444656,2.157832896784863,3.2987625006871424,22.0
-0.40148715368063015,-1.0829277188133752,0.0,-1.5237285793171156,4.002515440898469,8.26822231499104,42.0
-1.8314826729577791,-1.0422430154342612,0.0,3.767681174203375,3.8332398346904193,10.902038905036154,18.0
1.3191310705879113,1.1648237638960495,0.0,-1.6963383244559718,4.402413318976734,9.94738822203979,26.0
-1.5053869996462745,0.463880772302794,0.0,3.7021964648232477,-1.9271343232720914,5.26185996858795,11.0
1.1071268549203743,-1.5711308462834084,0.0,-0.39855958437711153,-5.651388166504161,13.827327388486045,35.0
0.5913052136222812,1.4089793732353992,0.0,1.3457323686461091,5.222973435856004,11.747479240951414,50.0
-0.5412513984169112,0.34140097930500457,0.0,1.041219984789963,-1.1268935622467176,1.5831828603731886,15.0
1.9884758715148718,0.0412055166685652,0.0,-5.611494787043616,0.16564272832109592,7.009928057755294,5.0
0.19065828409547936,-1.6040929848880845,0.0,3.0097585505183084,-5.785900885570169,14.71715080922732,63.0
1.1169766856932164,-0.1766960419449788,0.0,-3.0357258219323606,-0.7320271593735329,2.4359000206083667,7.0
0.03203372676558369,0.2012582242109653,0.0,-0.076880634815094,0.04325143427325605,0.42692171423592096,7.0
0.8022012560413014,-0.13267093846005373,0.0,-2.1912746787191257,-0.4878847029134641,1.2881546210819679,6.0
-1.979832205567916,1.1111548504904978,0.0,4.199418419816844,-3.967102413973627,12.303629847977453,17.0
-1.0697888607551969,-1.6909894394335165,0.0,0.14894115576824069,5.997893374681965,15.186262420722889,31.0
1.3642313091869165,1.6676950368746166,0.0,-1.273376408905532,5.807160472126632,15.45772581374156,22.0
1.0088597769595224,1.108087101020337,0.0,-0.6280850173286389,4.279091277657002,8.704334640035283,31.0
1.2665394497305786,-1.6772463099056816,0.0,-0.8987482342383276,-5.878407973289089,15.34565213243303,25.0
1.1142680329593484,0.7960384620294298,0.0,-1.6190913234329236,3.2233281309337007,6.062819121588811,23.0
0.6968520867087868,0.6859081806874319,0.0,-0.41360923925596693,2.7166479510731216,4.37787284236544,31.0
-0.9604230791362256,-0.12370547133251764,0.0,2.6494921513093583,0.48965222358726995,1.7536026909849582,6.0
1.963962867854873,-0.9122023917673063,0.0,-4.439028655012875,-3.3698138549797987,10.603534091748394,15.0
-1.545717339073933,0.4395779671104021,0.0,3.878256264842368,-1.8244810385838213,5.340258386241458,10.0
-0.5036552573029183,-1.8327099525271202,0.0,-2.0660825511264274,6.567611262494519,16.989780128702346,55.0
-0.49779397854455154,-0.4827976928095665,0.0,0.4348353570275335,1.6982918003276763,2.5127634803731294,27.0
-0.062182953135804464,0.24931194638355625,0.0,0.13163358445008622,-0.11145366737124436,0.6582539314168598,10.0
-0.6589922425615009,-0.039512679064759304,0.0,1.8544763422456585,0.12811754872064693,0.7830523585377284,4.0
-0.8570883377593956,0.29679018324320405,0.0,2.0588611785840576,-1.1651684913144233,2.008044614234814,11.0
0.25476969443199526,0.18314798408055633,0.0,-0.6391188983787245,0.2930090937861022,0.4575250047366342,8.0
1.3164456576088266,0.4267662310240661,0.0,-3.1740032624787573,1.7951518255435506,4.220917568142874,11.0
1.1736806973783287,-1.5218850815149512,0.0,-0.6983495033264998,-5.490163750964267,13.37404873652655,33.0
-0.9338376408389668,-0.36741822502592125,0.0,2.1135728965689,1.4948297559018215,2.572427303752904,13.0
-1.8080822141820603,-0.5367421835926958,0.0,4.544013862629119,2.140074716572414,7.262424377448273,11.0
-1.3873829435758775,-1.293388782065945,0.0,1.7700780989781895,4.762597486631449,11.426636878819323,26.0
-0.36537247892151914,0.3248392743023685,0.0,0.6461624182483916,-0.8317384469305452,1.2697533475534097,16.0
1.6083945272816036,0.33161841003044645,0.0,-4.260461494686615,1.3810598842699562,5.208695897667346,8.0
0.01328385975682811,-0.6367669150782636,0.0,1.346393067936389,-1.4441650856096806,4.022612669783179,78.0
-0.562124062925754,-0.7238138871931834,0.0,-0.14980597399652626,2.7773309421044905,4.61411959414321,40.0
1.6414519997310777,0.9399420939478513,0.0,-3.248244990742631,3.5932101564763737,9.12315532453952,18.0
0.07845119309900128,-0.3200067474761068,0.0,-0.11174821746044655,-0.2108762988511872,1.0822230706541311,17.0
1.9389404553203546,-0.5519622129805719,0.0,-4.940521384399185,-2.156705901676579,8.144975564400747,10.0
-0.777506359933235,-0.57769765843975,0.0,1.002036598884918,2.3214868536947693,3.603196975763333,23.0
-0.019291212690295767,-0.6251265151452008,0.0,-1.283944570406403,1.4019131121662607,3.8938322897923268,76.0
-1.1062772876180529,0.8592015596003664,0.0,1.4537317155443337,-3.445844527538069,6.578298198163191,24.0
-0.16800104317214615,-0.5600394987083386,0.0,-0.7250597669618215,1.4927501265892666,3.1210707972203635,55.0
-0.20371673059916806,1.425529601552076,0.0,-2.753377564120707,-5.13136349865948,12.50477135244843,65.0
